alt           press         den           temp          eddy          H2Oaer        CO2aer        S8aer         H2SO4aer      NH3aer        N2Oaer        C2H2aer       C2H4aer       C2H6aer       CH3CNaer      HCCCNaer      HCNaer        CH4aer        HCaer1        HCaer2        HCaer3        He            H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           CN            HCN           N             N2            NH            NH2           NH3           C2            C2H           C2H2          C2H4          NO            HNO           HO2           HNCO          N2O           H2O2          O3            NO2           NO3           SO3           HNO2          HNO3          H2SO4         HCl           Cl            Cl2           HOCl          N2H4          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          NCO           1CH2          HCCO          NNH           HSO           CH3O          H2COH         H2CN          N2H2          C4H           HCNOH         C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          N2H3          NH2CO         HS4           C4H3          CH2N2         CH2CN         CH3CN         HCCCN         O1D           N2D           H2Oaer_r      CO2aer_r      S8aer_r       H2SO4aer_r    NH3aer_r      N2Oaer_r      C2H2aer_r     C2H4aer_r     C2H6aer_r     CH3CNaer_r    HCCCNaer_r    HCNaer_r      CH4aer_r      HCaer1_r      HCaer2_r      HCaer3_r      
5.05000E+001  7.85886E-004  2.10332E+016  2.70627E+002  1.14473E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.15623E-022  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.22250E-026  1.00000E-040  1.01556E-040  4.89159E-012  1.17652E-007  4.99758E-005  2.76800E-009  9.34468E-008  2.11869E-001  2.35593E-009  3.64658E-004  5.60661E-019  1.23845E-011  1.00000E-040  2.37664E-033  8.74328E-023  2.52512E-014  4.85375E-008  3.07221E-022  3.74944E-034  1.00000E-040  1.00000E-040  4.25215E-037  2.02858E-020  1.51145E-019  4.87048E-016  1.62622E-013  1.23474E-036  1.00000E-040  3.88872E-021  3.21795E-034  9.75893E-015  1.94534E-015  7.87714E-001  9.36950E-025  1.29442E-028  1.51584E-027  1.00000E-040  1.89963E-037  7.41484E-026  2.68661E-021  2.71668E-008  6.74020E-017  2.55420E-010  9.86405E-020  1.30970E-008  4.55716E-011  2.02208E-006  5.31139E-010  1.11397E-013  6.91819E-015  8.70208E-011  4.19920E-011  4.14009E-011  2.19059E-018  8.42966E-019  1.91556E-027  8.20406E-017  1.00000E-040  8.29534E-010  6.80313E-017  2.94341E-012  5.74033E-020  2.34746E-019  5.11412E-040  1.29709E-037  1.00000E-040  1.00000E-040  9.30551E-014  2.41528E-035  6.77935E-032  1.54173E-021  1.40470E-022  2.22806E-024  1.24726E-029  1.04610E-026  1.14381E-018  5.57841E-016  2.92609E-015  5.21774E-022  1.06795E-031  1.00000E-040  2.51512E-020  6.61259E-035  1.88931E-021  4.11693E-029  1.08206E-021  3.40704E-025  2.71391E-014  6.48462E-023  1.00000E-040  2.49203E-021  1.00000E-040  1.00000E-040  3.89344E-019  1.22496E-037  1.26006E-027  9.97152E-040  8.68428E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.15000E+001  6.94119E-004  1.85890E+016  2.70455E+002  1.24475E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.58948E-022  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.96627E-026  1.00000E-040  1.01617E-040  7.26226E-012  1.24777E-007  4.99538E-005  2.95433E-009  1.15871E-007  2.11862E-001  2.24892E-009  3.64602E-004  5.53947E-019  1.05688E-011  1.00000E-040  3.39713E-033  8.42599E-023  2.28343E-014  4.46570E-008  4.16152E-022  4.74547E-034  1.00000E-040  1.00000E-040  4.24349E-037  2.19181E-020  1.74157E-019  6.50961E-016  1.89038E-013  1.30168E-036  1.00000E-040  9.83376E-022  3.58200E-034  1.03341E-014  3.76549E-015  7.87721E-001  1.06208E-024  1.25219E-028  1.42288E-027  1.00000E-040  1.39465E-037  4.69337E-026  1.55057E-021  2.64199E-008  6.20257E-017  2.63581E-010  8.85808E-020  1.21015E-008  4.32530E-011  1.87092E-006  3.96073E-010  7.87671E-014  6.75270E-015  7.49711E-011  2.59646E-011  4.13468E-011  2.11830E-018  9.01322E-019  1.51586E-027  6.59332E-017  1.00000E-040  8.29339E-010  5.24113E-017  2.65351E-012  4.11756E-020  1.70866E-019  2.03025E-040  5.38890E-038  1.00000E-040  1.00000E-040  9.00836E-014  2.94668E-035  4.16934E-032  1.02513E-021  1.46851E-022  2.14279E-024  7.90879E-030  1.35710E-026  1.14846E-018  4.46986E-016  2.35351E-015  7.36098E-022  1.55847E-031  1.00000E-040  2.56446E-020  4.02640E-035  1.25747E-021  4.53391E-029  1.06567E-021  1.51438E-025  1.76700E-014  7.13805E-023  1.00000E-040  2.54836E-021  1.00000E-040  1.00000E-040  2.92636E-019  1.54110E-037  1.36202E-027  6.88409E-040  9.56718E-015  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.25000E+001  6.12767E-004  1.65473E+016  2.68216E+002  1.34477E+005  1.00000E-040  1.00000E-040  1.00000E-040  5.76519E-022  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.65187E-026  1.00000E-040  1.01681E-040  1.03061E-011  1.33840E-007  4.99272E-005  3.15948E-009  1.41136E-007  2.11854E-001  2.15110E-009  3.64542E-004  5.27856E-019  8.89225E-012  1.00000E-040  4.27180E-033  7.55685E-023  1.95368E-014  4.15995E-008  5.53217E-022  6.26980E-034  1.00000E-040  1.00000E-040  4.23449E-037  2.46857E-020  2.09747E-019  9.06979E-016  2.16283E-013  1.30491E-036  1.00000E-040  2.57865E-022  3.31402E-034  1.09245E-014  7.36343E-015  7.87730E-001  1.15566E-024  1.06661E-028  1.34287E-027  1.00000E-040  1.06076E-037  3.10345E-026  8.82209E-022  2.55805E-008  5.83059E-017  2.70467E-010  7.84805E-020  1.12193E-008  4.17016E-011  1.76883E-006  2.93617E-010  5.55308E-014  6.50822E-015  6.59781E-011  1.64017E-011  4.12907E-011  1.94866E-018  8.82120E-019  1.11166E-027  5.56235E-017  1.00000E-040  8.29133E-010  3.89257E-017  2.29876E-012  2.80951E-020  1.17848E-019  1.00000E-040  1.82031E-038  1.00000E-040  1.00000E-040  8.86752E-014  3.27998E-035  2.48309E-032  6.50249E-022  1.36786E-022  1.87135E-024  5.01500E-030  1.48397E-026  1.26307E-018  3.60778E-016  1.92297E-015  9.98363E-022  2.03835E-031  1.00000E-040  3.16111E-020  2.72700E-035  7.98663E-022  4.70585E-029  1.04922E-021  7.03043E-026  1.14223E-014  8.07841E-023  1.00000E-040  2.59619E-021  1.00000E-040  1.00000E-040  2.05810E-019  1.75134E-037  1.50541E-027  4.83007E-040  1.05760E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.35000E+001  5.40342E-004  1.47429E+016  2.65462E+002  1.44478E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.28718E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.30665E-026  1.00000E-040  1.01748E-040  1.43910E-011  1.44789E-007  4.98965E-005  3.37071E-009  1.70730E-007  2.11845E-001  2.07819E-009  3.64479E-004  5.00579E-019  7.52067E-012  1.00000E-040  5.14367E-033  6.61554E-023  1.64392E-014  3.91821E-008  7.27498E-022  8.21419E-034  1.00000E-040  1.00000E-040  4.22510E-037  2.77332E-020  2.51453E-019  1.26013E-015  2.44608E-013  1.27919E-036  1.00000E-040  7.04509E-023  2.90261E-034  1.15274E-014  1.38765E-014  7.87738E-001  1.24231E-024  8.80111E-029  1.27228E-027  1.00000E-040  8.25393E-038  2.10281E-026  4.94292E-022  2.46647E-008  5.54498E-017  2.77042E-010  6.91037E-020  1.04351E-008  4.03860E-011  1.68110E-006  2.17105E-010  3.89096E-014  6.22602E-015  5.82115E-011  1.04365E-011  4.12321E-011  1.77864E-018  8.43088E-019  7.93404E-028  4.72483E-017  1.00000E-040  8.28918E-010  2.83526E-017  1.95549E-012  1.86854E-020  7.92626E-020  1.00000E-040  5.74517E-039  1.00000E-040  1.00000E-040  8.72965E-014  3.53131E-035  1.44548E-032  4.02999E-022  1.23142E-022  1.58460E-024  3.21894E-030  1.54044E-026  1.41501E-018  2.90801E-016  1.58556E-015  1.28792E-021  2.51486E-031  1.00000E-040  4.09343E-020  1.91681E-035  4.95311E-022  4.83026E-029  1.03278E-021  3.25707E-026  7.35771E-015  9.10616E-023  1.00000E-040  2.63642E-021  1.00000E-040  1.00000E-040  1.40670E-019  1.97067E-037  1.70213E-027  3.44996E-040  1.16596E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.45000E+001  4.75870E-004  1.31199E+016  2.62709E+002  1.54480E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.88960E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.95243E-026  1.00000E-040  1.01818E-040  1.99354E-011  1.57633E-007  4.98618E-005  3.58047E-009  2.05614E-007  2.11837E-001  2.04146E-009  3.64411E-004  4.76835E-019  6.43052E-012  1.00000E-040  6.08698E-033  5.73920E-023  1.37747E-014  3.72557E-008  9.50623E-022  1.05644E-033  1.00000E-040  1.00000E-040  4.21522E-037  3.06874E-020  2.96502E-019  1.72482E-015  2.74367E-013  1.24084E-036  1.00000E-040  2.00413E-023  2.51423E-034  1.21413E-014  2.48751E-014  7.87747E-001  1.33676E-024  7.26373E-029  1.21254E-027  1.00000E-040  6.51134E-038  1.44359E-026  2.74758E-022  2.36836E-008  5.30630E-017  2.83441E-010  6.05875E-020  9.73405E-009  3.90659E-011  1.59503E-006  1.60295E-010  2.70354E-014  5.91775E-015  5.11212E-011  6.62109E-012  4.11705E-011  1.64277E-018  8.05252E-019  5.60370E-028  3.96838E-017  1.00000E-040  8.28691E-010  2.05027E-017  1.65188E-012  1.22990E-020  5.28268E-020  1.00000E-040  1.79117E-039  1.00000E-040  1.00000E-040  8.53756E-014  3.75659E-035  8.31115E-033  2.47831E-022  1.10209E-022  1.32876E-024  2.09011E-030  1.57790E-026  1.58251E-018  2.33261E-016  1.31782E-015  1.58022E-021  3.01114E-031  1.00000E-040  5.30012E-020  1.35869E-035  3.04623E-022  4.97694E-029  1.01636E-021  1.49561E-026  4.73246E-015  1.01299E-022  1.00000E-040  2.67007E-021  1.00000E-040  1.00000E-040  9.48520E-020  2.25502E-037  1.96322E-027  2.50057E-040  1.27778E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.55000E+001  4.18546E-004  1.16617E+016  2.59956E+002  1.64481E+005  1.00000E-040  1.00000E-040  1.00000E-040  6.52292E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.60758E-026  1.00000E-040  1.01892E-040  2.74372E-011  1.72422E-007  4.98231E-005  3.78987E-009  2.46697E-007  2.11827E-001  2.04625E-009  3.64340E-004  4.56006E-019  5.55311E-012  1.00000E-040  7.10117E-033  4.94187E-023  1.15029E-014  3.57080E-008  1.23722E-021  1.33889E-033  1.00000E-040  1.00000E-040  4.20479E-037  3.34740E-020  3.44635E-019  2.32941E-015  3.05873E-013  1.19512E-036  1.00000E-040  5.92980E-024  2.15512E-034  1.27650E-014  4.26215E-014  7.87757E-001  1.44687E-024  5.99692E-029  1.16599E-027  1.00000E-040  5.18558E-038  9.99680E-027  1.52560E-022  2.26470E-008  5.08870E-017  2.89625E-010  5.29214E-020  9.10358E-009  3.77271E-011  1.51090E-006  1.18167E-010  1.86322E-014  5.59337E-015  4.46704E-011  4.17833E-012  4.11051E-011  1.53683E-018  7.68455E-019  3.91705E-028  3.29673E-017  1.00000E-040  8.28452E-010  1.48164E-017  1.38979E-012  8.06742E-021  3.51249E-020  1.00000E-040  5.55372E-040  1.00000E-040  1.00000E-040  8.30033E-014  3.96101E-035  4.75612E-033  1.52238E-022  9.80689E-023  1.10513E-024  1.36697E-030  1.59674E-026  1.76736E-018  1.86325E-016  1.10471E-015  1.85319E-021  3.53182E-031  1.00000E-040  6.86470E-020  9.67787E-036  1.87063E-022  5.13390E-029  9.99901E-022  6.85464E-027  3.04027E-015  1.11541E-022  1.00000E-040  2.69812E-021  1.00000E-040  1.00000E-040  6.32509E-020  2.61082E-037  2.29919E-027  1.83264E-040  1.39304E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.65000E+001  3.67639E-004  1.03528E+016  2.57205E+002  1.74482E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.48078E-020  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.28779E-026  1.00000E-040  1.01972E-040  3.75930E-011  1.89239E-007  4.97802E-005  4.00115E-009  2.95203E-007  2.11817E-001  2.09711E-009  3.64263E-004  4.37729E-019  4.83753E-012  1.00000E-040  8.19738E-033  4.23041E-023  9.57952E-015  3.44551E-008  1.60629E-021  1.67423E-033  1.00000E-040  1.00000E-040  4.19372E-037  3.59997E-020  3.95169E-019  3.10603E-015  3.39410E-013  1.14531E-036  1.00000E-040  1.82399E-024  1.82993E-034  1.33976E-014  7.00998E-014  7.87767E-001  1.58843E-024  4.95479E-029  1.13813E-027  1.00000E-040  4.15302E-038  6.95533E-027  8.49510E-023  2.15651E-008  4.87786E-017  2.95638E-010  4.61279E-020  8.53357E-009  3.63839E-011  1.42953E-006  8.69730E-011  1.27434E-014  5.26153E-015  3.88359E-011  2.62232E-012  4.10355E-011  1.45300E-018  7.32414E-019  2.71140E-028  2.71344E-017  1.00000E-040  8.28198E-010  1.07445E-017  1.16593E-012  5.29609E-021  2.33978E-020  1.00000E-040  1.71862E-040  1.00000E-040  1.00000E-040  8.02990E-014  4.14783E-035  2.72225E-033  9.37882E-023  8.67902E-023  9.13110E-025  8.97019E-031  1.59917E-026  1.96898E-018  1.48267E-016  9.33751E-016  2.08520E-021  4.07500E-031  1.00000E-040  8.91253E-020  6.90606E-036  1.15171E-022  5.29474E-029  9.83376E-022  3.14750E-027  1.95016E-015  1.21853E-022  1.00000E-040  2.72146E-021  1.00000E-040  1.00000E-040  4.17769E-020  3.04356E-037  2.72047E-027  1.35360E-040  1.51246E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.75000E+001  3.22485E-004  9.17946E+015  2.54454E+002  1.84483E+005  1.00000E-040  1.00000E-040  1.00000E-040  3.38078E-020  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00434E-026  1.00000E-040  1.02057E-040  5.13625E-011  2.08197E-007  4.97329E-005  4.21675E-009  3.52631E-007  2.11806E-001  2.20011E-009  3.64180E-004  4.21669E-019  4.24614E-012  1.00000E-040  9.38753E-033  3.60478E-023  7.95983E-015  3.34330E-008  2.08251E-021  2.06669E-033  1.00000E-040  1.00000E-040  4.18191E-037  3.81668E-020  4.47153E-019  4.09068E-015  3.75255E-013  1.09363E-036  1.00000E-040  5.84308E-025  1.54005E-034  1.40382E-014  1.11111E-013  7.87778E-001  1.78815E-024  4.09761E-029  1.13759E-027  1.00000E-040  3.33714E-038  4.85047E-027  4.75753E-023  2.04490E-008  4.66636E-017  3.01532E-010  4.01759E-020  8.01583E-009  3.50513E-011  1.35148E-006  6.39130E-011  8.65425E-015  4.92925E-015  3.35929E-011  1.63730E-012  4.09609E-011  1.38514E-018  6.96859E-019  1.86037E-028  2.21619E-017  1.00000E-040  8.27926E-010  7.84238E-018  9.75993E-013  3.49032E-021  1.56623E-020  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  7.73676E-014  4.31856E-035  1.56415E-033  5.81133E-023  7.63904E-023  7.50422E-025  5.89211E-031  1.58688E-026  2.18546E-018  1.17568E-016  7.95327E-016  2.25911E-021  4.63488E-031  1.00000E-040  1.16251E-019  4.93001E-036  7.13019E-023  5.45497E-029  9.66738E-022  1.45205E-027  1.24862E-015  1.32320E-022  1.00000E-040  2.74083E-021  1.00000E-040  1.00000E-040  2.73633E-020  3.55672E-037  3.23783E-027  1.00507E-040  1.63695E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.85000E+001  2.82486E-004  8.12874E+015  2.51704E+002  1.94484E+005  1.00000E-040  1.00000E-040  1.00000E-040  7.76352E-020  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  7.63453E-027  1.00000E-040  1.02148E-040  7.00738E-011  2.29437E-007  4.96810E-005  4.43905E-009  4.20810E-007  2.11795E-001  2.36440E-009  3.64091E-004  4.07569E-019  3.75131E-012  1.00000E-040  1.06953E-032  3.06103E-023  6.60228E-015  3.25930E-008  2.69795E-021  2.51870E-033  1.00000E-040  1.00000E-040  4.16926E-037  3.98831E-020  4.99407E-019  5.32253E-015  4.13696E-013  1.04165E-036  1.00000E-040  1.96708E-025  1.28553E-034  1.46871E-014  1.70323E-013  7.87789E-001  2.08985E-024  3.39247E-029  1.17638E-027  1.00000E-040  2.68841E-038  3.38768E-027  2.68591E-023  1.93106E-008  4.45119E-017  3.07359E-010  3.49617E-020  7.54357E-009  3.37408E-011  1.27698E-006  4.68974E-011  5.83901E-015  4.60191E-015  2.89123E-011  1.01749E-012  4.08806E-011  1.32908E-018  6.61760E-019  1.26514E-028  1.79825E-017  1.00000E-040  8.27634E-010  5.77553E-018  8.15626E-013  2.31504E-021  1.05617E-020  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  7.42892E-014  4.47377E-035  9.04916E-034  3.63020E-023  6.68804E-023  6.14106E-025  3.87103E-031  1.56170E-026  2.41358E-018  9.29070E-017  6.82119E-016  2.36426E-021  5.20257E-031  1.00000E-040  1.52305E-019  3.52015E-036  4.44949E-023  5.61247E-029  9.49940E-022  6.74525E-028  7.97810E-016  1.43025E-022  1.00000E-040  2.75689E-021  1.00000E-040  1.00000E-040  1.77909E-020  4.15309E-037  3.86269E-027  1.00000E-040  1.76745E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
5.95000E+001  2.47098E-004  7.18893E+015  2.48955E+002  2.04485E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.79330E-019  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  5.66562E-027  1.00000E-040  1.02246E-040  9.55685E-011  2.53133E-007  4.96240E-005  4.67040E-009  5.01958E-007  2.11782E-001  2.60351E-009  3.63995E-004  3.95201E-019  3.33245E-012  1.00000E-040  1.21455E-032  2.59267E-023  5.46874E-015  3.18971E-008  3.49426E-021  3.03080E-033  1.00000E-040  1.00000E-040  4.15565E-037  4.10770E-020  5.50651E-019  6.84374E-015  4.55042E-013  9.90431E-037  1.00000E-040  7.17605E-026  1.06491E-034  1.53456E-014  2.53311E-013  7.87802E-001  2.56359E-024  2.81052E-029  1.27060E-027  1.00000E-040  2.17230E-038  2.37057E-027  1.53179E-023  1.81628E-008  4.23206E-017  3.13172E-010  3.03142E-020  7.11121E-009  3.24614E-011  1.20602E-006  3.43678E-011  3.91643E-015  4.28350E-015  2.47623E-011  6.29689E-013  4.07940E-011  1.28202E-018  6.27143E-019  8.53804E-029  1.45090E-017  1.00000E-040  8.27319E-010  4.30068E-018  6.80757E-013  1.54876E-021  7.19037E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  7.11261E-014  4.61257E-035  5.28510E-034  2.29090E-023  5.82459E-023  5.00869E-025  2.54479E-031  1.52493E-026  2.64932E-018  7.31673E-017  5.88584E-016  2.39732E-021  5.76571E-031  1.00000E-040  1.99436E-019  2.51658E-036  2.80462E-023  5.76592E-029  9.32936E-022  3.16156E-028  5.08648E-016  1.54059E-022  1.00000E-040  2.77016E-021  1.00000E-040  1.00000E-040  1.14915E-020  4.83435E-037  4.60737E-027  1.00000E-040  1.90488E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.05000E+001  2.15830E-004  6.34934E+015  2.46207E+002  2.14485E+005  1.00000E-040  1.00000E-040  1.00000E-040  4.16713E-019  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  4.11319E-027  1.00000E-040  1.02353E-040  1.30410E-010  2.79491E-007  4.95615E-005  4.91318E-009  5.98768E-007  2.11769E-001  2.93686E-009  3.63891E-004  3.84377E-019  2.97414E-012  1.00000E-040  1.37704E-032  2.19205E-023  4.52517E-015  3.13158E-008  4.52559E-021  3.60160E-033  1.00000E-040  1.00000E-040  4.14097E-037  4.17058E-020  5.99625E-019  8.69940E-015  4.99634E-013  9.40706E-037  1.00000E-040  3.07696E-026  8.75889E-035  1.60159E-014  3.66567E-013  7.87816E-001  3.32105E-024  2.32768E-029  1.44155E-027  1.00000E-040  1.76270E-038  1.66401E-027  8.84141E-024  1.70186E-008  4.01036E-017  3.19025E-010  2.60696E-020  6.71403E-009  3.12201E-011  1.13853E-006  2.51619E-011  2.61337E-015  3.97695E-015  2.11087E-011  3.88317E-013  4.07003E-011  1.24206E-018  5.93081E-019  5.71648E-029  1.16486E-017  1.00000E-040  8.26978E-010  3.24409E-018  5.67688E-013  1.04711E-021  4.95157E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  6.79254E-014  4.73269E-035  3.12341E-034  1.46319E-023  5.04602E-023  4.07448E-025  1.67598E-031  1.47754E-026  2.88828E-018  5.74148E-017  5.10515E-016  2.36175E-021  6.30818E-031  1.00000E-040  2.58518E-019  1.80440E-036  1.78896E-023  5.91464E-029  9.15676E-022  1.49797E-028  3.23559E-016  1.65522E-022  1.00000E-040  2.78112E-021  1.00000E-040  1.00000E-040  7.37886E-021  5.60138E-037  5.48535E-027  1.00000E-040  2.05016E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
6.15000E+001  1.88241E-004  5.60021E+015  2.43459E+002  2.24486E+005  1.00000E-040  1.00000E-040  1.00000E-040  9.74195E-019  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.92907E-027  1.00000E-040  1.02469E-040  1.78186E-010  3.08753E-007  4.94930E-005  5.17000E-009  7.14527E-007  2.11754E-001  3.39171E-009  3.63777E-004  3.74941E-019  2.66470E-012  1.00000E-040  1.56091E-032  1.85123E-023  3.74161E-015  3.08257E-008  5.86228E-021  4.22791E-033  1.00000E-040  1.00000E-040  4.12507E-037  4.17599E-020  6.45191E-019  1.09378E-014  5.47855E-013  8.92941E-037  1.00000E-040  1.77336E-026  7.15567E-035  1.67018E-014  5.17495E-013  7.87830E-001  4.53861E-024  1.92536E-029  1.71703E-027  1.00000E-040  1.43877E-038  1.17364E-027  5.17383E-024  1.58909E-008  3.78844E-017  3.24979E-010  2.21529E-020  6.34809E-009  3.00235E-011  1.07435E-006  1.84133E-011  1.73637E-015  3.68435E-015  1.79152E-011  2.38796E-013  4.05985E-011  1.20795E-018  5.59643E-019  3.79352E-029  9.31120E-018  1.00000E-040  8.26607E-010  2.48286E-018  4.73129E-013  7.16673E-022  3.45492E-021  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  6.47245E-014  4.83027E-035  1.87176E-034  9.47335E-024  4.34876E-023  3.30789E-025  1.10759E-031  1.42002E-026  3.12608E-018  4.48784E-017  4.44718E-016  2.26628E-021  6.81004E-031  1.00000E-040  3.28229E-019  1.30032E-036  1.15661E-023  6.05806E-029  8.98109E-022  7.18753E-029  2.05348E-016  1.77533E-022  1.00000E-040  2.79017E-021  1.00000E-040  1.00000E-040  4.71263E-021  6.45411E-037  6.51144E-027  1.00000E-040  2.20426E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
